CustomerID,Recency,Frequency,Monetary,AvgOrderValue,OrderValueStd,TotalItems,AvgItemsPerOrder,FirstPurchase,LastPurchase,ProductVariety,CustomerLifetime,ItemsPerOrder,Cluster,Silhouette_Score,SegmentName
13075,130,1,919.61,41.80045454545455,24.03382863447205,485,22.045454545454547,2011-08-02 10:19:00,2011-08-02 10:19:00,1,0,485.0,3,0.07779878761551405,💎 Loyal Customers
13077,1,4,729.27,6.5113392857142856,9.481343700675271,863,7.705357142857143,2010-12-08 14:59:00,2011-12-08 19:24:00,1,365,215.75,3,0.6939840579134189,💎 Loyal Customers
13078,3,26,12627.94,35.27357541899441,39.6615496696054,5630,15.726256983240223,2010-12-08 09:07:00,2011-12-06 15:36:00,1,363,216.53846153846155,3,0.2694042757553645,💎 Loyal Customers
13079,4,5,220.10000000000002,36.68333333333334,29.517954987882653,62,10.333333333333334,2011-07-22 14:41:00,2011-12-05 16:53:00,1,136,12.4,3,0.6850423484633259,💎 Loyal Customers
13080,179,1,58.08,9.68,4.95916121939991,120,20.0,2011-06-13 14:59:00,2011-06-13 14:59:00,1,0,120.0,0,0.44251874837345867,⚠️ At-Risk Customers
13081,12,11,28337.38,27.67322265625,28.966126780263146,19068,18.62109375,2010-12-03 17:20:00,2011-11-28 10:54:00,1,359,1733.4545454545455,3,0.21969535259762846,💎 Loyal Customers
13082,126,9,3613.63,49.50178082191781,114.07162335010874,4324,59.23287671232877,2011-01-05 15:42:00,2011-08-05 16:16:00,1,212,480.44444444444446,3,0.23324035155785786,💎 Loyal Customers
13083,4,2,303.75,16.875,9.5240465016035,187,10.38888888888889,2011-09-25 10:46:00,2011-12-05 15:01:00,1,71,93.5,3,0.6836012342398785,💎 Loyal Customers
13085,158,2,416.08000000000004,18.912727272727274,11.616394072835652,216,9.818181818181818,2011-02-17 13:57:00,2011-07-05 12:11:00,1,137,108.0,0,0.25874134170806545,⚠️ At-Risk Customers
13089,3,93,58825.83,32.35744224422442,40.43712422692511,31070,17.09020902090209,2010-12-05 10:27:00,2011-12-07 09:02:00,1,366,334.0860215053763,1,0.27556929453781287,🌟 VIP Champions
13090,9,14,8910.82,57.48916129032258,90.50230828623191,2263,14.6,2010-12-02 07:48:00,2011-12-01 12:39:00,1,364,161.64285714285714,3,0.4503732976860809,💎 Loyal Customers
13091,28,1,345.82,16.467619047619046,8.254456920210986,466,22.19047619047619,2011-11-11 15:54:00,2011-11-11 15:54:00,1,0,466.0,3,0.6673954070968477,💎 Loyal Customers
13092,71,5,477.83,19.1132,7.727154888228051,279,11.16,2010-12-15 12:27:00,2011-09-30 11:18:00,1,288,55.8,3,0.5955335627484413,💎 Loyal Customers
13093,276,8,7832.47,49.260817610062894,48.52181164201813,3961,24.91194968553459,2010-12-01 15:00:00,2011-03-09 12:14:00,1,97,495.125,0,0.4323673266055854,⚠️ At-Risk Customers
13094,21,12,1927.3200000000002,80.305,23.22147900019553,1716,71.5,2010-12-06 10:34:00,2011-11-18 14:07:00,1,347,143.0,3,0.5155868125914749,💎 Loyal Customers
13095,71,1,74.39999999999999,12.399999999999999,3.5155426323684367,144,24.0,2011-09-30 12:03:00,2011-09-30 12:03:00,1,0,144.0,3,0.5594677799657567,💎 Loyal Customers
13097,33,10,6010.42,14.209030732860521,12.287146995368092,2363,5.58628841607565,2010-12-14 15:13:00,2011-11-07 10:43:00,1,327,236.3,3,0.54819208092552,💎 Loyal Customers
13098,1,28,28882.44,50.49377622377622,57.63690753378791,15968,27.916083916083917,2011-01-26 13:46:00,2011-12-08 14:14:00,1,316,570.2857142857143,3,0.1784750682934352,💎 Loyal Customers
13099,99,1,207.35999999999999,207.35999999999999,0.0,288,288.0,2011-09-01 17:40:00,2011-09-01 17:40:00,1,0,288.0,3,0.1723170781400675,💎 Loyal Customers
13101,234,1,101.19,12.64875,6.812992708263906,113,14.125,2011-04-19 14:37:00,2011-04-19 14:37:00,1,0,113.0,0,0.6615961823852534,⚠️ At-Risk Customers
13102,1,24,6424.09,21.131875,18.067166802649286,4204,13.828947368421053,2010-12-09 13:38:00,2011-12-08 12:52:00,1,363,175.16666666666666,3,0.3151273685481123,💎 Loyal Customers
13103,40,1,243.94,30.4925,15.509403368832176,82,10.25,2011-10-31 09:38:00,2011-10-31 09:38:00,1,0,82.0,3,0.6498345234905588,💎 Loyal Customers
13104,3,6,1098.48,54.924,49.456278873364504,504,25.2,2010-12-20 11:58:00,2011-12-06 13:10:00,1,351,84.0,3,0.6649443897654856,💎 Loyal Customers
13106,133,1,76.5,76.5,0.0,18,18.0,2011-07-29 15:12:00,2011-07-29 15:12:00,1,0,18.0,3,0.030538503843736818,💎 Loyal Customers
13107,44,4,1531.6200000000001,26.407241379310346,20.567550220701172,1293,22.29310344827586,2011-01-10 12:28:00,2011-10-26 14:52:00,1,289,323.25,3,0.689032271555926,💎 Loyal Customers
13108,373,1,350.06,35.006,27.228325202504344,298,29.8,2010-12-02 10:35:00,2010-12-02 10:35:00,1,0,298.0,0,0.6015055036608303,⚠️ At-Risk Customers
13109,60,2,786.54,16.734893617021275,7.0961082023086,520,11.063829787234043,2011-07-05 14:56:00,2011-10-11 10:16:00,1,97,260.0,3,0.6353456338301597,💎 Loyal Customers
13110,31,7,1488.67,10.266689655172414,9.160880829736207,388,2.6758620689655173,2011-02-01 15:24:00,2011-11-08 14:30:00,1,279,55.42857142857143,3,0.6607897200973096,💎 Loyal Customers
13113,1,24,12245.960000000001,61.229800000000004,134.30676321835378,3045,15.225,2010-12-08 13:21:00,2011-12-09 12:49:00,1,365,126.875,3,0.29142684225268667,💎 Loyal Customers
13115,12,4,2294.78,19.12316666666667,10.34848472513936,1567,13.058333333333334,2011-06-08 16:15:00,2011-11-28 12:38:00,1,172,391.75,3,0.7045662537636728,💎 Loyal Customers
13116,138,1,501.14,16.704666666666665,8.02050937127516,291,9.7,2011-07-24 14:33:00,2011-07-24 14:33:00,1,0,291.0,3,-0.03382274850858648,💎 Loyal Customers
13117,22,8,984.91,12.959342105263158,6.254219340685414,945,12.43421052631579,2010-12-02 13:11:00,2011-11-18 12:02:00,1,350,118.125,3,0.6428414341149431,💎 Loyal Customers
13118,20,5,1197.81,15.162151898734177,14.898066702220476,410,5.189873417721519,2011-02-24 12:32:00,2011-11-20 12:46:00,1,269,82.0,3,0.7038976075241475,💎 Loyal Customers
13120,239,1,30.599999999999998,30.599999999999998,0.0,12,12.0,2011-04-15 10:19:00,2011-04-15 10:19:00,1,0,12.0,0,0.6702121571033508,⚠️ At-Risk Customers
13121,269,1,283.73,5.674600000000001,3.7968145671263507,252,5.04,2011-03-15 16:47:00,2011-03-15 16:47:00,1,0,252.0,0,0.6918510063396243,⚠️ At-Risk Customers
13122,94,2,922.39,16.77072727272727,4.765605497476239,585,10.636363636363637,2011-04-13 14:12:00,2011-09-06 15:53:00,1,146,292.5,3,0.4606974132770242,💎 Loyal Customers
13124,90,3,3866.33,16.452468085106382,13.849812360805922,2147,9.136170212765958,2010-12-15 15:00:00,2011-09-11 12:45:00,1,269,715.6666666666666,3,0.4768067235729804,💎 Loyal Customers
13126,5,8,2099.64,14.997428571428571,8.181387401596695,2143,15.307142857142857,2010-12-08 11:42:00,2011-12-05 10:00:00,1,361,267.875,3,0.6489907245519834,💎 Loyal Customers
13127,78,1,259.17,17.278000000000002,6.868984329162917,127,8.466666666666667,2011-09-23 10:26:00,2011-09-23 10:26:00,1,0,127.0,3,0.5291005780769622,💎 Loyal Customers
13130,94,1,64.0,32.0,9.899494936611665,32,16.0,2011-09-06 15:30:00,2011-09-06 15:30:00,1,0,32.0,3,0.4246128277482925,💎 Loyal Customers
13131,23,3,1073.3,24.393181818181816,24.59772534130287,447,10.159090909090908,2011-06-05 10:54:00,2011-11-16 13:21:00,1,164,149.0,3,0.7093236844172213,💎 Loyal Customers
13132,262,1,77.3,25.766666666666666,16.67822932248305,20,6.666666666666667,2011-03-23 12:44:00,2011-03-23 12:44:00,1,0,20.0,0,0.6955031251904225,⚠️ At-Risk Customers
13133,274,2,109.8,15.685714285714285,4.145752272478651,32,4.571428571428571,2011-02-08 15:48:00,2011-03-11 10:31:00,1,30,16.0,0,0.6931145841218284,⚠️ At-Risk Customers
13134,86,4,1793.58,18.301836734693875,8.53061803237648,1059,10.806122448979592,2011-04-13 12:57:00,2011-09-15 10:35:00,1,154,264.75,3,0.5324210650456519,💎 Loyal Customers
13135,197,1,3096.0,3096.0,0.0,4300,4300.0,2011-05-27 10:52:00,2011-05-27 10:52:00,1,0,4300.0,2,0.6160597982806779,⚠️ At-Risk Customers
13136,56,5,2607.61,20.53236220472441,8.588852821442538,1328,10.456692913385826,2011-05-11 12:47:00,2011-10-14 13:41:00,1,156,265.6,3,0.6466716328395119,💎 Loyal Customers
13137,11,8,3650.41,5.185241477272727,4.948075470949751,2226,3.1619318181818183,2011-02-04 11:54:00,2011-11-29 12:09:00,1,298,278.25,3,0.6367719047412154,💎 Loyal Customers
13138,22,6,962.39,15.276031746031746,3.9158336728996344,473,7.507936507936508,2010-12-02 15:03:00,2011-11-17 16:51:00,1,350,78.83333333333333,3,0.6872019059246343,💎 Loyal Customers
13139,16,7,5064.94,29.79376470588235,18.783841726427546,2425,14.264705882352942,2011-03-25 11:57:00,2011-11-23 13:54:00,1,243,346.42857142857144,3,0.6340861597029152,💎 Loyal Customers
13140,108,3,423.72,9.211304347826088,6.994096751688574,186,4.043478260869565,2010-12-08 15:12:00,2011-08-23 15:33:00,1,258,62.0,3,0.35919789597965796,💎 Loyal Customers
13141,85,5,2388.75,17.694444444444443,10.04593343631965,1548,11.466666666666667,2011-01-28 13:04:00,2011-09-16 09:54:00,1,230,309.6,3,0.5307520586239589,💎 Loyal Customers
13142,19,1,307.09,13.351739130434781,7.405796656043964,258,11.217391304347826,2011-11-20 16:07:00,2011-11-20 16:07:00,1,0,258.0,3,0.6688041020674051,💎 Loyal Customers
13144,333,1,110.95,36.983333333333334,23.180613307963473,21,7.0,2011-01-11 11:15:00,2011-01-11 11:15:00,1,0,21.0,0,0.6531176290090894,⚠️ At-Risk Customers
13145,40,4,618.52,103.08666666666666,104.31928041674112,145,24.166666666666668,2010-12-02 18:06:00,2011-10-31 12:45:00,1,332,36.25,3,0.5747984744996758,💎 Loyal Customers
13146,26,1,228.91,13.465294117647058,14.158323134135209,154,9.058823529411764,2011-11-13 15:29:00,2011-11-13 15:29:00,1,0,154.0,3,0.6667376236502541,💎 Loyal Customers
13147,10,4,712.8000000000001,178.20000000000002,68.58921197972755,144,36.0,2011-09-01 12:28:00,2011-11-29 13:59:00,1,89,36.0,3,0.46564302453169615,💎 Loyal Customers
13148,29,12,3707.12,11.621065830721003,9.09854415709852,1975,6.191222570532916,2010-12-10 13:06:00,2011-11-10 15:23:00,1,335,164.58333333333334,3,0.5296193841522118,💎 Loyal Customers
13149,14,4,1676.06,19.48906976744186,12.539046086985477,1280,14.883720930232558,2011-02-23 13:57:00,2011-11-25 13:09:00,1,274,320.0,3,0.7099324246963571,💎 Loyal Customers
13151,296,1,1257.8700000000001,16.998243243243245,9.517896244776134,363,4.905405405405405,2011-02-17 12:29:00,2011-02-17 12:29:00,1,0,363.0,0,0.6862634235552421,⚠️ At-Risk Customers
13153,6,1,486.22,32.41466666666667,40.68028688385052,418,27.866666666666667,2011-12-04 12:14:00,2011-12-04 12:14:00,1,0,418.0,3,0.6609884174032519,💎 Loyal Customers
13155,33,4,971.76,11.432470588235294,8.932254675356841,497,5.847058823529411,2010-12-06 12:44:00,2011-11-06 15:41:00,1,335,124.25,3,0.703530992829512,💎 Loyal Customers
13157,49,4,1741.22,20.014022988505747,9.976240665371847,1439,16.54022988505747,2011-02-14 14:03:00,2011-10-21 13:50:00,1,248,359.75,3,0.679054200338325,💎 Loyal Customers
13158,95,4,1201.06,15.203291139240505,6.350932643304625,784,9.924050632911392,2011-01-25 09:58:00,2011-09-06 11:58:00,1,224,196.0,3,0.4752367998645074,💎 Loyal Customers
13159,9,4,1437.85,11.883057851239668,7.729622979483455,1059,8.75206611570248,2011-08-16 11:44:00,2011-12-01 11:20:00,1,106,264.75,3,0.7060654638813464,💎 Loyal Customers
13160,22,1,91.8,22.95,9.367496997597597,56,14.0,2011-11-17 13:07:00,2011-11-17 13:07:00,1,0,56.0,3,0.6665864530761355,💎 Loyal Customers
13161,313,1,112.75,14.09375,8.528458138156376,29,3.625,2011-01-30 14:03:00,2011-01-30 14:03:00,1,0,29.0,0,0.6766896802158936,⚠️ At-Risk Customers
13162,122,4,1688.29,21.370759493670885,14.115659768421217,1713,21.68354430379747,2011-01-09 10:43:00,2011-08-09 15:59:00,1,212,428.25,3,0.2463099845338449,💎 Loyal Customers
13165,46,2,1021.48,24.32095238095238,23.382023093584024,1376,32.76190476190476,2010-12-23 14:06:00,2011-10-24 15:05:00,1,305,688.0,3,0.672292961933906,💎 Loyal Customers
13166,283,1,417.2,10.175609756097561,7.054184236600461,216,5.2682926829268295,2011-03-01 15:16:00,2011-03-01 15:16:00,1,0,216.0,0,0.694151278587556,⚠️ At-Risk Customers
13167,19,4,791.33,12.174307692307693,8.613748815344346,785,12.076923076923077,2011-07-19 12:13:00,2011-11-21 12:24:00,1,125,196.25,3,0.7090427911342233,💎 Loyal Customers
13168,36,4,1319.19,10.070152671755725,8.392117820608433,682,5.206106870229007,2011-01-25 13:55:00,2011-11-03 12:56:00,1,281,170.5,3,0.700185776983708,💎 Loyal Customers
13169,64,2,712.88,54.83692307692308,54.94673229359132,272,20.923076923076923,2011-04-01 14:24:00,2011-10-07 12:11:00,1,188,136.0,3,0.5897523131001059,💎 Loyal Customers
13170,27,1,116.00999999999999,3.6253124999999997,2.497960438198822,147,4.59375,2011-11-13 12:19:00,2011-11-13 12:19:00,1,0,147.0,3,0.6593623882519823,💎 Loyal Customers
13171,22,3,468.41,10.182826086956522,13.736679796652057,229,4.978260869565218,2011-02-13 14:16:00,2011-11-18 10:27:00,1,277,76.33333333333333,3,0.7047917696007089,💎 Loyal Customers
13173,4,2,353.65,8.224418604651163,6.17069159600275,277,6.441860465116279,2010-12-07 14:30:00,2011-12-05 15:51:00,1,363,138.5,3,0.6813980286882394,💎 Loyal Customers
13174,16,3,2817.03,8.971433121019109,7.891525615104567,1395,4.442675159235669,2010-12-05 16:24:00,2011-11-23 14:35:00,1,352,465.0,3,0.6918965309946922,💎 Loyal Customers
13176,46,1,492.84,6.845,6.499168527534563,453,6.291666666666667,2011-10-24 15:43:00,2011-10-24 15:43:00,1,0,453.0,3,0.6407050272511768,💎 Loyal Customers
13177,65,1,282.45,16.61470588235294,2.402067124496781,91,5.352941176470588,2011-10-06 09:56:00,2011-10-06 09:56:00,1,0,91.0,3,0.5881809626779876,💎 Loyal Customers
13178,26,11,5725.47,21.60554716981132,12.183851294641027,3570,13.471698113207546,2010-12-14 12:22:00,2011-11-13 16:14:00,1,334,324.54545454545456,3,0.5399981121045188,💎 Loyal Customers
13182,45,1,121.18,11.016363636363637,3.564410954778567,201,18.272727272727273,2011-10-25 13:46:00,2011-10-25 13:46:00,1,0,201.0,3,0.641741846424822,💎 Loyal Customers
13183,8,9,3957.78,42.10404255319149,41.05960779262501,2208,23.48936170212766,2011-01-09 10:50:00,2011-12-02 10:30:00,1,326,245.33333333333334,3,0.6116591179571522,💎 Loyal Customers
13184,15,10,1701.29,9.39939226519337,9.70112812258599,1692,9.348066298342541,2011-02-22 17:25:00,2011-11-25 12:02:00,1,275,169.2,3,0.597266090991409,💎 Loyal Customers
13185,268,1,71.4,71.4,0.0,12,12.0,2011-03-17 11:56:00,2011-03-17 11:56:00,1,0,12.0,0,0.6556292045027577,⚠️ At-Risk Customers
13186,40,3,1575.89,19.947974683544306,9.2478545508795,820,10.379746835443038,2011-08-03 09:09:00,2011-10-31 11:40:00,1,89,273.3333333333333,3,0.6952886767321625,💎 Loyal Customers
13187,337,1,236.02,6.378918918918919,5.134776195373717,95,2.5675675675675675,2011-01-06 18:57:00,2011-01-06 18:57:00,1,0,95.0,0,0.6471420648436339,⚠️ At-Risk Customers
13188,11,1,114.60000000000001,57.300000000000004,59.82123368838193,25,12.5,2011-11-28 15:28:00,2011-11-28 15:28:00,1,0,25.0,3,0.637583914523082,💎 Loyal Customers
13189,19,2,260.68,8.988965517241379,4.765313919225937,842,29.03448275862069,2011-08-16 13:12:00,2011-11-21 10:39:00,1,96,421.0,3,0.6902677643291979,💎 Loyal Customers
13192,95,2,911.94,14.475238095238096,4.8288841485187515,595,9.444444444444445,2011-05-18 14:57:00,2011-09-05 14:13:00,1,109,297.5,3,0.45292122810596563,💎 Loyal Customers
13193,61,1,117.88,4.0648275862068965,4.053620622083824,50,1.7241379310344827,2011-10-09 14:30:00,2011-10-09 14:30:00,1,0,50.0,3,0.5939305484228445,💎 Loyal Customers
13194,136,1,60.7,20.233333333333334,12.691072978016214,26,8.666666666666666,2011-07-27 09:01:00,2011-07-27 09:01:00,1,0,26.0,3,-0.009679861388280071,💎 Loyal Customers
13196,11,4,1797.78,16.343454545454545,8.565039183419493,1224,11.127272727272727,2011-03-22 14:24:00,2011-11-28 13:54:00,1,250,306.0,3,0.7075021888265617,💎 Loyal Customers
13198,10,6,3401.2400000000002,15.049734513274338,6.137832402067542,2648,11.716814159292035,2010-12-13 09:29:00,2011-11-29 15:17:00,1,351,441.3333333333333,3,0.6760688817267461,💎 Loyal Customers
13199,4,36,9817.12,82.49680672268909,72.05896798929794,6176,51.89915966386555,2010-12-08 10:51:00,2011-12-06 12:30:00,1,363,171.55555555555554,3,0.19087527297419174,💎 Loyal Customers
13200,19,4,870.09,18.915,13.46187369326177,516,11.217391304347826,2011-08-05 14:50:00,2011-11-20 15:35:00,1,107,129.0,3,0.7108741649239952,💎 Loyal Customers
13203,10,4,869.46,15.253684210526316,8.033449630757936,800,14.035087719298245,2011-04-11 14:40:00,2011-11-30 10:45:00,1,232,200.0,3,0.7066900461079272,💎 Loyal Customers
13207,15,2,250.26000000000002,31.282500000000002,19.08126511978251,130,16.25,2011-07-12 11:35:00,2011-11-24 14:52:00,1,135,65.0,3,0.6872680197609498,💎 Loyal Customers
13208,59,6,1223.9,8.214093959731544,6.75690587807511,804,5.395973154362416,2011-02-03 19:32:00,2011-10-12 09:54:00,1,250,134.0,3,0.6245861812918977,💎 Loyal Customers
13209,30,8,5891.61,18.35392523364486,11.500654173541285,4253,13.249221183800623,2010-12-13 10:31:00,2011-11-09 13:54:00,1,331,531.625,3,0.5922329826650807,💎 Loyal Customers
13210,94,1,353.48,16.067272727272726,6.0310925977038305,316,14.363636363636363,2011-09-07 08:18:00,2011-09-07 08:18:00,1,0,316.0,3,0.4306339896277293,💎 Loyal Customers
13211,10,3,1197.42,21.3825,41.597863155346204,874,15.607142857142858,2010-12-13 16:17:00,2011-11-29 14:43:00,1,350,291.3333333333333,3,0.7054319421921705,💎 Loyal Customers
13212,20,3,788.08,5.549859154929578,5.51301708929244,310,2.183098591549296,2011-10-09 14:48:00,2011-11-20 12:40:00,1,41,103.33333333333333,3,0.7040466920070515,💎 Loyal Customers
13213,57,5,1520.58,16.895333333333333,9.658203499174197,1360,15.11111111111111,2011-05-24 12:22:00,2011-10-14 11:42:00,1,142,272.0,3,0.6501199827566374,💎 Loyal Customers
13216,268,1,333.74,66.748,33.546316042152824,297,59.4,2011-03-17 12:18:00,2011-03-17 12:18:00,1,0,297.0,0,0.662216424184964,⚠️ At-Risk Customers
13217,122,3,533.98,133.495,83.11892744736305,262,65.5,2011-07-06 12:08:00,2011-08-09 15:32:00,1,34,87.33333333333333,3,0.14565694214585514,💎 Loyal Customers
13218,127,1,62.63999999999999,12.527999999999999,5.9224589487813235,88,17.6,2011-08-04 16:59:00,2011-08-04 16:59:00,1,0,88.0,3,0.1109337491973648,💎 Loyal Customers
13220,78,4,819.2900000000001,39.01380952380953,45.97204644957525,196,9.333333333333334,2011-04-17 10:59:00,2011-09-22 13:38:00,1,158,49.0,3,0.5663863186722848,💎 Loyal Customers
13221,240,2,847.41,12.839545454545455,9.85428113630247,244,3.696969696969697,2010-12-15 13:24:00,2011-04-13 16:58:00,1,119,122.0,0,0.6661811114901117,⚠️ At-Risk Customers
13223,200,2,163.20000000000002,32.64,38.11676796371907,88,17.6,2011-04-21 15:16:00,2011-05-23 13:03:00,1,31,44.0,0,0.5527349291965381,⚠️ At-Risk Customers
13224,60,2,2155.95,19.9625,21.87519890964305,1518,14.055555555555555,2011-07-11 14:10:00,2011-10-10 14:55:00,1,91,759.0,3,0.6287458803468241,💎 Loyal Customers
13225,3,7,6463.84,201.995,112.59705445067266,3416,106.75,2010-12-13 09:49:00,2011-12-06 13:29:00,1,358,488.0,3,0.41916524228403584,💎 Loyal Customers
13226,273,1,108.21000000000001,6.7631250000000005,4.14974974145028,80,5.0,2011-03-11 14:35:00,2011-03-11 14:35:00,1,0,80.0,0,0.6929570193493045,⚠️ At-Risk Customers
13227,202,1,257.7,28.633333333333333,22.122895380125993,99,11.0,2011-05-22 11:47:00,2011-05-22 11:47:00,1,0,99.0,0,0.5683419808742712,⚠️ At-Risk Customers
13228,81,1,358.0,179.0,0.0,200,100.0,2011-09-19 14:28:00,2011-09-19 14:28:00,1,0,200.0,3,0.27918292416460544,💎 Loyal Customers
13229,226,1,160.95,16.095,2.809848750377856,63,6.3,2011-04-28 12:07:00,2011-04-28 12:07:00,1,0,63.0,0,0.6460211453410507,⚠️ At-Risk Customers
13230,4,16,2806.97,4.5940589198036,6.168081474164608,1665,2.7250409165302782,2010-12-09 19:28:00,2011-12-05 16:03:00,1,360,104.0625,3,0.4567738900412092,💎 Loyal Customers
13232,13,7,1357.6,6.558454106280193,5.938537668268733,778,3.758454106280193,2011-04-10 13:48:00,2011-11-27 10:39:00,1,230,111.14285714285714,3,0.6678662670435912,💎 Loyal Customers
13233,74,2,605.12,14.072558139534884,8.051814374951906,1004,23.348837209302324,2011-01-07 14:49:00,2011-09-26 13:25:00,1,261,502.0,3,0.5771034386744996,💎 Loyal Customers
13235,212,1,1031.07,17.77706896551724,14.194793214986017,441,7.603448275862069,2011-05-11 17:13:00,2011-05-11 17:13:00,1,0,441.0,0,0.6029493902048417,⚠️ At-Risk Customers
13236,25,2,744.85,20.69027777777778,7.24642985441249,416,11.555555555555555,2011-08-25 08:58:00,2011-11-15 12:50:00,1,82,208.0,3,0.6962140309057188,💎 Loyal Customers
13238,17,4,700.73,22.604193548387098,15.388639050544949,298,9.612903225806452,2010-12-14 14:37:00,2011-11-22 15:37:00,1,343,74.5,3,0.7090626055056428,💎 Loyal Customers
13239,262,1,329.56,15.693333333333333,8.929287952201639,327,15.571428571428571,2011-03-23 10:25:00,2011-03-23 10:25:00,1,0,327.0,0,0.6954936017478222,⚠️ At-Risk Customers
13240,96,4,663.65,9.905223880597015,6.147789787175539,298,4.447761194029851,2010-12-09 12:49:00,2011-09-04 14:08:00,1,269,74.5,3,0.46346954332468104,💎 Loyal Customers
13242,112,3,270.40000000000003,20.800000000000004,0.0,130,10.0,2011-05-10 12:26:00,2011-08-19 12:53:00,1,101,43.333333333333336,3,0.3229840639519154,💎 Loyal Customers
13243,203,1,600.07,10.346034482758622,6.34719911696246,233,4.017241379310345,2011-05-20 13:14:00,2011-05-20 13:14:00,1,0,233.0,0,0.5692485899028779,⚠️ At-Risk Customers
13244,93,1,121.74000000000001,4.508888888888889,2.2246474799968667,38,1.4074074074074074,2011-09-08 11:46:00,2011-09-08 11:46:00,1,0,38.0,3,0.4302192122133137,💎 Loyal Customers
13245,51,1,430.5,26.90625,8.408425833650433,125,7.8125,2011-10-20 11:40:00,2011-10-20 11:40:00,1,0,125.0,3,0.6317523337034954,💎 Loyal Customers
13246,18,6,1987.3,14.094326241134752,27.514398965553724,1602,11.361702127659575,2011-01-13 13:36:00,2011-11-21 16:50:00,1,312,267.0,3,0.6892183873593335,💎 Loyal Customers
13247,18,4,501.12,20.0448,11.810156688206979,328,13.12,2011-09-18 11:31:00,2011-11-22 10:59:00,1,64,82.0,3,0.7077961658780066,💎 Loyal Customers
13248,125,2,465.68,17.91076923076923,5.222703455550141,305,11.73076923076923,2011-06-03 13:05:00,2011-08-07 12:40:00,1,64,152.5,3,0.1648961444245298,💎 Loyal Customers
13249,92,3,711.41,30.93086956521739,54.124995310773976,546,23.73913043478261,2011-03-23 15:26:00,2011-09-08 13:26:00,1,168,182.0,3,0.48619185040590895,💎 Loyal Customers
13253,157,2,1030.4,28.622222222222224,32.22321781494217,1572,43.666666666666664,2011-01-04 15:43:00,2011-07-06 10:09:00,1,182,786.0,0,0.24163319923695264,⚠️ At-Risk Customers
13255,9,2,399.51,30.73153846153846,21.30580353102328,177,13.615384615384615,2010-12-01 11:58:00,2011-11-30 13:14:00,1,364,88.5,3,0.6855797533188168,💎 Loyal Customers
13258,12,3,698.58,18.383684210526315,16.65226864197815,287,7.552631578947368,2011-05-18 13:11:00,2011-11-28 09:31:00,1,193,95.66666666666667,3,0.7055845920258077,💎 Loyal Customers
13259,62,1,292.32,3.36,3.397778343921011,132,1.5172413793103448,2011-10-09 10:48:00,2011-10-09 10:48:00,1,0,132.0,3,0.591728471328453,💎 Loyal Customers
13260,61,1,557.62,69.7025,69.16298385490815,142,17.75,2011-10-09 13:21:00,2011-10-09 13:21:00,1,0,142.0,3,0.5509981346621171,💎 Loyal Customers
13261,269,2,944.1,104.9,26.09913791679718,210,23.333333333333332,2011-02-27 10:41:00,2011-03-16 12:22:00,1,17,105.0,0,0.599658753945991,⚠️ At-Risk Customers
13262,263,1,200.29,18.208181818181817,12.608407368245855,125,11.363636363636363,2011-03-21 15:06:00,2011-03-21 15:06:00,1,0,125.0,0,0.6964869407746735,⚠️ At-Risk Customers
13263,1,35,7454.07,4.444883720930233,4.819827554026414,4780,2.8503279666070362,2011-01-18 16:31:00,2011-12-08 13:59:00,1,323,136.57142857142858,3,0.20333503203456194,💎 Loyal Customers
13265,53,5,2107.66,23.1610989010989,28.16994286471347,1752,19.252747252747252,2011-03-11 09:54:00,2011-10-17 15:02:00,1,220,350.4,3,0.6591539431379304,💎 Loyal Customers
13266,11,12,3834.2599999999998,20.504064171122995,16.43349001722998,4428,23.67914438502674,2011-03-28 10:14:00,2011-11-28 14:39:00,1,245,369.0,3,0.5458834196526174,💎 Loyal Customers
13267,3,18,4521.49,21.428862559241704,10.660588013580949,1969,9.33175355450237,2010-12-08 09:20:00,2011-12-07 11:12:00,1,364,109.38888888888889,3,0.41570656632506303,💎 Loyal Customers
13268,18,11,3214.69,7.306113636363636,6.28222459878733,3658,8.313636363636364,2011-03-17 13:20:00,2011-11-22 11:51:00,1,249,332.54545454545456,3,0.567268070052661,💎 Loyal Customers
13269,1,15,5346.2300000000005,16.91844936708861,16.37024481691346,3514,11.120253164556962,2010-12-05 11:51:00,2011-12-08 14:53:00,1,368,234.26666666666668,3,0.4746057463683266,💎 Loyal Customers
13270,366,1,590.0,590.0,0.0,200,200.0,2010-12-08 14:53:00,2010-12-08 14:53:00,1,0,200.0,0,0.17797575846121497,⚠️ At-Risk Customers
13271,37,1,217.38,2.264375,2.428154513638962,253,2.6354166666666665,2011-11-02 14:31:00,2011-11-02 14:31:00,1,0,253.0,3,0.6497016728062576,💎 Loyal Customers
13272,31,2,276.56,18.437333333333335,4.787839457068988,96,6.4,2011-09-11 12:06:00,2011-11-08 14:00:00,1,58,48.0,3,0.6895686040922798,💎 Loyal Customers
13273,113,1,138.98,8.68625,6.2233215943470785,153,9.5625,2011-08-18 14:02:00,2011-08-18 14:02:00,1,0,153.0,3,0.2659300516802947,💎 Loyal Customers
13276,64,2,590.9300000000001,19.69766666666667,8.797130677722114,161,5.366666666666666,2011-09-01 10:03:00,2011-10-07 12:44:00,1,36,80.5,3,0.6204738992539821,💎 Loyal Customers
